"","study","wave","version","versn_s","doi_gesis","doi_wvsa","studytit","uniqid","intrvwr_id","cntry","cntry_AN","cntrycow","year","fw_start","fw_end","cntry_y","mode","mm_mixed_mode_EVS5","mm_mode_fu_EVS5","mm_matrix_group_EVS5","mm_fw_start_fu_EVS5","mm_fw_end_fu_EVS5","mm_year_fu_EVS5","ivlength","ivstart","ivstend","ivdate","mm_v277_fu_EVS5","mm_v278a_fu_r_EVS5","mm_v279a_fu_r_EVS5","lnge_num","lnge_iso","gwght","pwght","wght_eq1000","reg_nuts1","reg_nuts2","reg_iso","size_5c","respint","A001","A002","A003","A004","A005","A006","A008","A009","A170","A173","A027","A029","A030","A032","A034","A035","A038","A039","A040","A041","A042","A065","A066","A067","A068","A071","A072","A074","A078","A079","A080_01","A080_02","A124_02","A124_03","A124_06","A124_08","A124_09","A165","B008","C001","C001_01","C002","C002_01","D081","D026_03","D026_05","C038","C039","C041","D001_B","G007_18_B","G007_33_B","G007_34_B","G007_35_B","G007_36_B","D054","D059","D060","D061","D078","E001","E002","E003","E004","Y002","E012","E015","E018","E023","E025","E026","E027","E028","E033","E035","E036","E037","E039","E069_01","E069_02","E069_04","E069_05","E069_06","E069_07","E069_08","E069_18A","E069_18","E069_11","E069_12","E069_13","E069_14","E069_17","E069_20","E111_01","E114","E115","E116","E117","E179_WVS7","E181_EVS5","E224","E225","E226","E227","E228","E229","E233","E233A","E233B","E235","E236","E263","E264","E265_01","E265_02","E265_03","E265_04","E265_05","E265_06","E265_07","E265_08","F025","F028","F028B_WVS7","F066_EVS5","F034","F050","F051","F053","F054","F063","F114A","F115","F116","F117","F118","F119","F120","F121","F122","F123","F132","E290","F144_02","G005","G006","G052","G062","G063","G255","G256","G257","H009","H010","H011","X001","X002","X003","X003R","X003R2","G027A","X002_02A","X002_02B","V002","V002A","V002A_01","V001","V001A","V001A_01","X007","x026_01","X011","X013","X025A_01","X025R","W002A_01","W002R","V004AM_01","V004RM","V004AF_01","V004RF","X028","W003","X052","X035_EVS5","X036E_WVS7","V097EF","W005_EVS5","W006E_WVS7","X047_WVS7","X047E_EVS5"
"31052",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",380051308,572012,380,"IT",325,2018,201809,201901,3802018,1,5,NA,NA,NA,NA,NA,87,14.31,15.58,20181203,NA,NA,NA,207,"it",1.64873196235647,2.11849960474308,0.43917435221783,"ITF","ITF3",NA,3,2,1,1,1,1,1,1,2,2,6,10,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,0,0,2,2,2,5,1,1,5,3,1,1,1,1,1,1,1,3,4,4,1,1,1,1,1,3,2,3,4,2,0,3,2,4,3,3,3,3,NA,1,10,10,6,1,2,4,4,3,4,4,4,4,4,4,4,4,3,4,5,4,1,3,1,NA,38066,10,2,10,10,3,10,10,10,10,10,1,1,1,4,1,1,1,1,3,1,1,1,2,NA,1,1,1,1,1,1,10,1,1,1,1,1,1,4,5,1,1,1,1,1,1,1,3,2,4,2,2,2,4,4,4,2,1972,46,4,2,1,380,"IT",1,380,"IT",1,380,"IT",1,1,4,6,2,1,2,1,1,1,1,1,7,1,NA,52,NA,7,71,NA,NA,3
"31053",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",380051309,572012,380,"IT",325,2018,201809,201901,3802018,1,5,NA,NA,NA,NA,NA,45,11.51,12.36,20181203,NA,NA,NA,207,"it",0.587886202091061,2.11849960474308,0.43917435221783,"ITF","ITF3",NA,3,1,1,1,1,1,1,1,1,2,7,7,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NA,1,0,2,2,2,4,1,1,4,4,2,1,1,1,1,1,1,4,4,3,2,3,3,3,3,1,4,3,1,1,NA,3,1,3,NA,NA,NA,NA,NA,1,NA,1,4,2,2,4,4,2,4,4,3,3,4,4,4,2,3,3,7,2,1,4,2,NA,38066,9,2,10,10,1,10,10,10,10,9,7,1,1,3,NA,1,1,4,NA,1,NA,1,4,NA,2,1,1,1,NA,NA,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,3,1,2,3,3,3,2,2,1997,21,1,1,1,380,"IT",1,380,"IT",1,380,"IT",6,2,0,4,3,2,NA,NA,2,1,2,1,7,NA,NA,NA,NA,8,NA,NA,NA,3
"31054",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",380051310,572013,380,"IT",325,2018,201809,201901,3802018,1,5,NA,NA,NA,NA,NA,44,15.02,15.46,20181103,NA,NA,NA,207,"it",0.867142408682846,2.11849960474308,0.43917435221783,"ITF","ITF6",NA,2,1,1,1,2,2,1,3,2,3,7,7,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,5,2,5,5,1,1,2,1,3,1,2,3,4,2,2,1,4,4,4,4,3,1,4,2,3,1,1,3,1,1,1,2,3,7,7,7,4,3,3,2,3,3,2,2,3,3,3,3,3,3,3,3,3,5,3,4,4,1,NA,38066,10,1,10,8,1,10,10,5,8,9,7,1,1,1,4,1,2,4,2,2,4,1,6,NA,7,1,1,1,1,1,3,1,3,1,1,3,5,5,5,5,3,3,1,1,1,2,4,3,3,3,2,2,3,3,3,1,1965,53,4,3,1,380,"IT",1,380,"IT",1,380,"IT",1,1,2,4,7,3,7,3,1,1,1,1,3,2,NA,24,NA,4,23,NA,NA,10
"31055",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",380051311,572013,380,"IT",325,2018,201809,201901,3802018,1,5,NA,NA,NA,NA,NA,46,14.4,15.26,20181121,NA,NA,NA,207,"it",0.814871083213636,2.11849960474308,0.43917435221783,"ITF","ITF6",NA,2,1,1,2,2,2,1,2,3,3,7,6,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,2,2,1,2,1,1,3,4,1,1,2,2,1,3,3,4,3,3,2,2,3,3,2,1,4,1,2,2,1,3,1,2,1,3,2,3,10,9,9,5,2,3,2,3,4,2,3,3,4,4,2,4,2,4,3,4,8,1,4,4,1,NA,38013,6,1,8,6,1,5,8,4,7,10,8,1,1,1,3,2,2,3,1,2,4,1,3,NA,4,1,1,NA,NA,NA,7,1,1,1,1,1,1,3,5,3,1,2,1,4,1,1,1,2,3,2,2,2,2,3,4,1,1965,53,4,3,1,380,"IT",1,380,"IT",1,380,"IT",1,1,2,4,3,2,7,3,1,1,2,1,7,1,2,42,NA,8,33,NA,NA,5
"31056",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",380051312,572013,380,"IT",325,2018,201809,201901,3802018,1,5,NA,NA,NA,NA,NA,57,17.07,18.04,20181122,NA,NA,NA,207,"it",1.26080846670945,2.11849960474308,0.43917435221783,"ITF","ITF6",NA,2,2,1,2,1,3,2,2,4,2,7,8,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,1,2,1,2,2,4,1,1,1,3,1,4,4,4,3,3,2,3,3,2,3,1,3,2,1,2,1,3,3,4,3,3,2,3,5,1,10,10,1,3,1,2,2,1,4,4,4,4,3,3,2,2,3,3,5,3,3,4,1,NA,38012,6,6,10,8,1,10,10,10,10,10,10,1,1,3,4,1,2,2,2,1,3,1,2,NA,6,1,1,1,1,1,8,1,1,1,1,9,1,1,10,1,1,1,1,1,1,2,2,3,1,3,2,1,1,4,3,1,1956,62,5,3,1,380,"IT",1,380,"IT",1,380,"IT",6,1,0,2,2,1,NA,NA,1,1,3,2,NA,NA,NA,71,NA,5,NA,NA,NA,2
"31057",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",380051313,572013,380,"IT",325,2018,201809,201901,3802018,1,5,NA,NA,NA,NA,NA,41,14,14.41,20181027,NA,NA,NA,207,"it",1.7677988461089,2.11849960474308,0.43917435221783,"ITF","ITF6",NA,2,2,1,1,3,3,1,1,3,1,7,8,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,3,2,2,1,2,2,1,3,3,3,2,3,2,4,3,1,4,1,3,1,4,2,0,3,1,4,3,3,3,3,8,3,4,3,5,2,2,NA,3,3,3,2,3,3,2,1,2,1,2,3,6,1,2,4,2,NA,38013,8,5,8,10,10,8,7,7,8,8,6,1,2,2,3,2,2,3,2,4,4,1,6,NA,2,1,1,1,0,1,7,1,1,1,1,5,5,6,6,5,1,4,1,1,1,2,2,3,3,2,2,3,3,3,3,1,1980,38,3,2,1,380,"IT",1,380,"IT",1,380,"IT",6,2,0,3,2,1,NA,NA,1,1,1,1,7,NA,NA,NA,NA,7,NA,NA,NA,3
"31058",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",380051314,572013,380,"IT",325,2018,201809,201901,3802018,1,5,NA,NA,NA,NA,NA,41,10.49,11.3,20181027,NA,NA,NA,207,"it",1.7677988461089,2.11849960474308,0.43917435221783,"ITF","ITF6",NA,2,2,1,1,1,2,1,2,2,1,7,6,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,4,1,1,2,4,2,1,1,2,1,3,2,3,2,2,2,2,3,2,3,1,2,3,4,2,0,3,1,3,2,NA,2,3,NA,5,6,8,5,3,3,3,3,3,3,3,4,4,3,3,3,1,3,3,8,1,2,4,1,NA,38009,1,1,10,9,1,10,9,7,7,10,2,1,1,2,NA,2,3,NA,NA,NA,NA,1,7,NA,5,1,1,1,1,1,5,1,1,1,1,7,6,8,8,9,1,1,1,1,1,1,2,2,2,2,2,2,2,4,4,1,1982,36,3,2,1,380,"IT",1,380,"IT",1,380,"IT",6,2,0,4,2,1,NA,NA,2,1,3,2,2,NA,2,32,NA,3,NA,NA,NA,6
"31059",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",380051315,572013,380,"IT",325,2018,201809,201901,3802018,1,5,NA,NA,NA,NA,NA,41,10.3,11.11,20181121,NA,NA,NA,207,"it",0.587886202091061,2.11849960474308,0.43917435221783,"ITF","ITF6",NA,2,2,2,1,2,2,2,2,1,3,10,6,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,2,4,1,2,3,2,4,2,1,2,2,3,3,4,3,3,2,3,3,4,3,2,3,1,2,2,0,3,1,3,3,3,1,3,2,9,9,10,2,2,3,2,3,2,3,2,2,2,3,3,2,3,2,2,7,2,2,2,1,NA,38004,5,7,6,5,1,6,4,6,7,6,8,1,1,1,1,1,4,2,1,3,2,1,2,NA,2,1,1,1,1,1,10,1,1,1,1,4,3,5,5,6,1,3,1,4,1,2,2,4,4,3,3,3,2,4,3,2,2000,18,1,1,1,380,"IT",1,380,"IT",1,380,"IT",6,2,0,6,3,2,NA,NA,3,2,2,1,6,NA,NA,NA,NA,8,NA,NA,NA,3
"31060",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",380051316,572013,380,"IT",325,2018,201809,201901,3802018,1,5,NA,NA,NA,NA,NA,43,11.13,11.56,20181110,NA,NA,NA,207,"it",1.1717286443794,2.11849960474308,0.43917435221783,"ITF","ITF6",NA,1,2,1,2,3,4,1,1,3,4,6,7,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,1,1,2,1,2,3,2,1,2,2,2,1,3,4,4,4,2,1,4,4,1,4,1,3,3,1,1,0,3,1,4,3,3,3,3,6,8,3,3,6,3,2,4,4,2,4,4,3,3,4,4,3,3,4,3,5,3,1,3,1,NA,38010,7,6,8,8,1,7,7,7,8,7,4,1,1,3,3,2,2,3,2,1,4,1,6,NA,5,1,1,NA,0,0,7,1,5,1,1,2,5,3,3,5,3,4,1,1,1,1,2,3,4,2,2,3,2,3,4,1,1949,69,6,3,1,380,"IT",1,380,"IT",1,380,"IT",1,1,2,2,1,1,1,1,0,1,0,1,4,4,NA,72,NA,9,92,NA,NA,3
"31061",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",380051317,572013,380,"IT",325,2018,201809,201901,3802018,1,5,NA,NA,NA,NA,NA,47,13.16,14.03,20181112,NA,NA,NA,207,"it",1.01318457162784,2.11849960474308,0.43917435221783,"ITF","ITF6",NA,1,1,1,1,2,2,2,1,1,2,8,8,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,2,5,1,2,1,3,2,2,1,2,3,3,2,2,2,4,4,3,4,1,3,4,2,3,0,1,1,2,1,3,1,1,5,5,6,9,2,2,2,3,3,2,2,3,2,2,3,3,2,2,2,2,6,2,3,4,1,NA,38009,9,1,10,9,1,8,10,8,8,10,6,1,1,1,4,3,2,4,1,3,4,1,4,NA,1,1,1,0,0,0,8,1,1,1,1,7,1,6,6,6,1,6,1,1,1,1,4,3,3,1,1,3,1,4,4,1,1993,25,2,1,1,380,"IT",1,380,"IT",1,380,"IT",6,2,0,3,7,3,NA,NA,2,1,1,1,6,NA,NA,NA,NA,8,NA,NA,NA,2
"31062",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",380051318,572013,380,"IT",325,2018,201809,201901,3802018,1,5,NA,NA,NA,NA,NA,40,9.42,10.22,20181109,NA,NA,NA,207,"it",1.34186207772203,2.11849960474308,0.43917435221783,"ITF","ITF6",NA,1,2,1,1,2,3,2,3,2,2,9,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,2,1,1,4,2,1,2,2,2,1,2,3,2,3,3,2,2,2,1,2,1,2,3,1,1,0,3,1,4,3,3,3,3,NA,9,5,3,8,4,4,4,2,2,4,3,3,3,4,4,3,2,3,3,7,1,2,3,1,NA,38066,8,5,8,10,1,8,6,4,7,9,7,3,3,3,2,3,2,3,2,2,3,1,8,NA,7,1,1,0,1,1,5,6,1,1,1,5,5,6,6,5,6,5,1,5,1,1,2,3,3,2,2,3,4,4,4,1,1995,23,1,1,1,380,"IT",1,380,"IT",1,380,"IT",6,2,0,4,2,1,NA,NA,2,1,2,1,2,NA,2,92,NA,9,NA,NA,NA,8
"31063",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",380051319,572013,380,"IT",325,2018,201809,201901,3802018,1,5,NA,NA,NA,NA,NA,46,16.24,17.1,20181108,NA,NA,NA,207,"it",0.545241828366768,2.11849960474308,0.43917435221783,"ITF","ITF6",NA,1,2,1,2,2,3,1,1,2,3,8,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,2,4,1,2,4,2,1,1,1,2,2,2,3,4,NA,2,2,3,4,2,3,1,3,1,4,2,0,3,1,3,2,2,1,3,2,8,9,9,2,2,2,3,3,2,3,3,3,3,4,4,3,3,3,2,4,3,3,4,1,NA,38005,8,2,10,9,1,9,10,4,8,10,5,1,1,1,2,2,1,3,2,2,4,1,4,NA,2,1,1,1,1,1,8,1,1,1,1,1,1,1,3,2,1,2,1,1,1,1,3,3,3,2,2,2,1,3,3,1,1953,65,6,3,1,380,"IT",1,380,"IT",1,380,"IT",1,1,2,2,3,2,3,2,0,1,0,1,4,5,1,12,NA,8,NA,NA,NA,6
"31064",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",380051320,572013,380,"IT",325,2018,201809,201901,3802018,1,5,NA,NA,NA,NA,NA,48,11.14,12.02,20181109,NA,NA,NA,207,"it",0.6644640943235,2.11849960474308,0.43917435221783,"ITF","ITF6",NA,1,1,1,2,1,2,1,2,1,2,10,10,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,1,1,2,1,1,3,2,1,2,2,2,1,2,3,4,3,2,2,3,3,2,3,1,3,3,2,2,1,1,1,2,1,2,1,3,3,9,3,2,1,2,2,3,3,2,3,2,2,2,3,3,2,2,2,2,6,3,2,4,1,NA,38005,10,6,10,9,1,10,10,4,7,10,7,1,1,2,4,2,2,2,2,2,3,1,3,NA,4,1,1,NA,1,1,8,1,3,1,1,5,4,6,7,5,2,2,1,3,1,1,4,3,3,1,2,2,1,4,3,1,1995,23,1,1,1,380,"IT",1,380,"IT",1,380,"IT",6,2,0,4,6,3,NA,NA,3,2,3,2,6,NA,NA,NA,NA,3,NA,NA,NA,4
"31065",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",380051321,572013,380,"IT",325,2018,201809,201901,3802018,1,5,NA,NA,NA,NA,NA,43,15.43,16.26,20181107,NA,NA,NA,207,"it",1.18705922062913,2.11849960474308,0.43917435221783,"ITF","ITF6",NA,1,1,1,2,1,4,1,1,2,2,6,6,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,2,1,1,1,1,1,4,3,1,1,1,2,1,2,3,4,4,3,1,2,4,1,2,1,2,2,4,3,0,3,1,4,3,3,3,3,NA,1,4,5,2,1,3,4,4,3,4,3,3,3,4,4,3,2,3,3,4,1,2,3,1,NA,38066,10,5,10,9,1,8,4,7,7,8,5,1,1,1,2,2,2,2,2,2,4,1,2,NA,1,1,1,1,0,1,8,1,1,1,1,1,1,1,6,5,1,1,1,6,1,2,2,3,3,2,3,3,4,4,4,2,1962,56,5,3,1,380,"IT",1,380,"IT",1,380,"IT",1,1,2,3,2,1,2,1,1,1,1,1,5,2,NA,NA,NA,7,92,NA,NA,6
"31066",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",380051322,572013,380,"IT",325,2018,201809,201901,3802018,1,5,NA,NA,NA,NA,NA,49,14.52,15.41,20181108,NA,NA,NA,207,"it",1.18705922062913,2.11849960474308,0.43917435221783,"ITF","ITF6",NA,1,2,1,2,2,4,1,1,3,3,8,5,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,1,0,1,1,2,4,1,1,1,2,1,1,1,1,1,2,3,3,2,2,2,NA,3,2,3,1,3,3,1,1,0,3,1,4,3,3,3,3,NA,9,2,3,10,1,2,3,3,2,3,3,3,3,4,4,3,3,2,3,2,1,2,4,1,NA,38066,10,5,10,10,1,7,10,6,8,8,6,1,1,3,2,2,1,2,1,1,3,1,4,NA,3,1,1,1,0,0,10,1,1,1,1,3,2,1,5,6,1,3,1,7,1,1,2,3,3,2,2,2,3,2,3,2,1959,59,5,3,1,380,"IT",1,380,"IT",1,380,"IT",4,2,2,2,2,1,NA,NA,0,1,0,1,2,NA,1,96,NA,9,NA,NA,NA,3
"31067",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",380051323,572013,380,"IT",325,2018,201809,201901,3802018,1,5,NA,NA,NA,NA,NA,42,14.49,15.31,20181109,NA,NA,NA,207,"it",1.10318999920419,2.11849960474308,0.43917435221783,"ITF","ITF6",NA,1,2,1,2,2,4,1,2,4,3,6,5,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,1,1,1,1,1,4,2,1,2,3,2,1,2,3,4,3,3,1,3,3,2,2,1,3,3,1,1,0,3,1,4,3,3,3,3,NA,8,3,5,7,2,3,4,4,4,4,4,3,3,4,4,3,3,3,3,6,4,1,4,1,NA,38066,6,2,10,6,1,7,8,7,7,10,6,1,3,2,4,2,2,3,2,2,4,1,2,NA,2,1,1,NA,NA,NA,7,1,1,1,1,4,3,1,1,4,2,4,1,1,1,2,2,3,3,1,2,3,2,3,3,2,1950,68,6,3,1,380,"IT",1,380,"IT",1,380,"IT",5,1,2,1,2,1,NA,NA,0,1,0,1,4,NA,NA,52,NA,9,NA,NA,NA,2
"31068",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",380051324,572013,380,"IT",325,2018,201809,201901,3802018,1,5,NA,NA,NA,NA,NA,46,14.36,15.22,20181110,NA,NA,NA,207,"it",0.774494314247402,2.11849960474308,0.43917435221783,"ITF","ITF6",NA,1,1,1,2,2,4,1,2,1,2,9,7,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,2,4,2,4,5,2,1,1,1,1,1,2,3,4,4,4,1,4,4,3,4,1,2,1,3,1,0,1,3,2,1,3,1,3,9,9,1,2,1,2,4,3,4,4,4,4,4,4,4,4,4,4,4,4,7,2,4,4,1,NA,38013,10,5,9,1,1,8,10,7,7,9,8,1,1,1,4,4,2,2,1,2,4,1,2,NA,1,1,1,1,1,1,10,1,1,1,1,6,1,5,8,10,1,1,1,9,1,2,1,4,4,3,4,3,2,4,3,2,1979,39,3,2,1,380,"IT",1,380,"IT",1,380,"IT",1,1,2,4,3,2,3,2,2,1,1,1,1,3,2,12,NA,8,73,NA,NA,9
"31069",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",380051325,572013,380,"IT",325,2018,201809,201901,3802018,1,5,NA,NA,NA,NA,NA,45,10.04,10.49,20181108,NA,NA,NA,207,"it",0.552375622922713,2.11849960474308,0.43917435221783,"ITF","ITF6",NA,1,2,1,2,2,3,1,1,4,5,1,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,1,1,1,1,3,2,1,1,2,1,1,2,3,4,2,3,1,4,4,2,3,1,3,3,1,1,0,3,1,4,3,3,3,3,NA,9,8,3,5,3,3,3,4,1,4,4,3,3,4,4,3,3,3,3,6,1,2,4,1,NA,38066,10,7,10,10,1,8,8,8,10,10,7,2,2,3,2,2,1,3,3,1,2,1,2,NA,2,1,1,NA,1,1,10,1,1,1,1,5,5,2,5,8,1,5,1,4,1,2,2,3,3,1,2,3,1,3,3,2,1960,58,5,3,1,380,"IT",1,380,"IT",1,380,"IT",5,1,1,2,3,2,NA,NA,1,1,1,1,5,NA,NA,NA,NA,9,NA,NA,NA,2
"31070",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",380051326,572013,380,"IT",325,2018,201809,201901,3802018,1,5,NA,NA,NA,NA,NA,45,16.28,17.13,20181107,NA,NA,NA,207,"it",0.767206327125422,2.11849960474308,0.43917435221783,"ITF","ITF6",NA,1,2,1,1,1,4,1,1,3,3,6,6,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NA,1,1,2,1,1,2,1,1,4,2,1,1,2,2,2,3,3,4,4,3,1,3,4,1,4,1,2,1,3,1,0,3,1,4,3,3,3,3,NA,7,NA,6,4,3,3,3,3,3,4,3,3,3,4,4,3,3,3,4,6,2,2,4,1,NA,38066,10,8,10,10,2,8,10,5,7,6,4,1,1,1,2,3,2,3,2,2,4,1,7,NA,4,1,1,NA,NA,NA,8,1,1,1,1,1,3,1,4,5,1,5,1,3,1,1,1,3,3,2,2,3,2,3,3,2,1970,48,4,2,1,380,"IT",1,380,"IT",1,380,"IT",6,1,0,1,3,2,NA,NA,1,1,1,1,7,NA,NA,NA,NA,9,NA,NA,NA,1
"31071",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",380051327,593746,380,"IT",325,2018,201809,201901,3802018,1,5,NA,NA,NA,NA,NA,46,18.34,19.2,20190112,NA,NA,NA,207,"it",1.27053766373951,2.11849960474308,0.43917435221783,"ITC","ITC4",NA,2,3,1,1,1,3,1,2,2,2,6,6,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,4,1,2,4,3,2,1,1,2,1,2,2,3,2,3,3,4,4,1,3,1,3,2,3,2,1,2,1,2,2,2,2,3,9,3,5,2,2,3,1,2,3,1,2,2,2,2,2,3,3,3,3,2,6,3,3,3,1,NA,38013,7,1,8,10,1,9,10,9,6,9,5,2,1,2,3,2,3,3,1,3,3,1,4,NA,2,1,1,0,0,0,8,4,1,4,3,8,1,5,7,8,5,3,1,5,1,1,4,3,3,2,2,3,2,4,3,1,1958,60,5,3,1,380,"IT",1,380,"IT",1,380,"IT",1,1,2,3,2,1,3,2,2,1,2,1,3,1,NA,71,NA,8,52,NA,NA,7
"31072",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",380051328,593746,380,"IT",325,2018,201809,201901,3802018,1,5,NA,NA,NA,NA,NA,57,15.16,16.13,20190112,NA,NA,NA,207,"it",1.41424276925887,2.11849960474308,0.43917435221783,"ITC","ITC4",NA,2,2,1,1,1,1,1,2,3,2,6,7,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,1,0,2,2,2,4,3,3,4,2,1,2,2,2,1,1,2,3,2,2,4,4,4,2,4,1,2,3,2,2,1,1,1,2,1,2,2,3,7,5,8,8,6,2,2,3,3,2,2,3,3,3,3,3,3,3,2,2,5,4,4,4,1,NA,38013,7,5,10,9,3,8,8,7,6,10,7,1,1,2,4,3,3,3,2,3,4,1,1,NA,1,1,1,1,1,1,9,1,2,1,2,6,1,6,6,7,1,4,1,6,1,2,3,2,2,2,2,2,1,4,4,1,1938,80,6,3,1,380,"IT",1,380,"IT",1,380,"IT",1,1,2,2,1,1,1,1,0,1,0,1,4,4,2,81,NA,9,75,NA,NA,5
"31073",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",380051329,593746,380,"IT",325,2018,201809,201901,3802018,1,5,NA,NA,NA,NA,NA,64,10.46,11.5,20190111,NA,NA,NA,207,"it",1.0210029457786,2.11849960474308,0.43917435221783,"ITC","ITC4",NA,2,3,1,2,2,2,1,2,2,2,7,8,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,4,2,4,4,4,2,3,3,2,2,2,2,3,2,2,4,4,4,3,4,1,3,2,3,2,1,1,1,2,1,2,2,2,8,7,8,7,8,2,1,2,3,1,2,2,2,2,3,3,1,2,2,1,5,3,3,4,1,NA,38013,10,1,9,9,3,9,9,9,7,10,7,2,1,2,4,2,2,3,1,3,4,1,4,NA,4,1,1,0,0,0,8,1,1,1,2,7,1,7,7,8,5,4,1,6,1,2,4,2,2,1,2,2,1,4,4,1,1984,34,2,2,1,380,"IT",1,380,"IT",1,380,"IT",6,1,0,1,6,3,NA,NA,3,2,3,2,3,NA,NA,13,NA,2,NA,NA,NA,7
